id	text	misogynous	misogyny_category	target
3609	@andrea___182 Ma che cazzo diciamo raga il fatto è che #Gattuso non ha esperienza e sono un pò di partite che non ci sta capendo un cazzo formazione di merda #kalinic in campo Ma porca troia è da ritardati purtroppo manca il coraggio al nostro allenatore	0	0	0
3610	Non posso leggere commenti tipo ed ora è colpa di Gattuso", abbiamo 11 titolari, 3 riserve e 20 seghe. Porca troia, è OVVIO CHE SIANO COTTI. Si punta alla finale di Coppa Italia, ed era ovvio che in Champions il #milan non ci arrivasse.Avete visto le rose di Roma, Inter, Lazio?"	0	0	0
3611	@Stefano_Scarcia Nemmeno la Roma culona del castoro Di Francesco...	0	0	0
3612	@ilgiornale Spegatemi di buono in questi anni di governo tra sinistra e destra che cazzo hanno fatto didecente per noi! Una minchia !noi popolino ci scorniamo e loro fanno il cazzo che vogliono!ma svegliamoci porca troia	0	0	0
3613	https://t.co/thiyiPOdzSLe vittime siamo noi. Uno #stupro non è mai giustificabile. Mai! E finiamola con la tiritera del se l'è cercata. I mostri sono loro non le vittime. @AsiaArgento @MIRIANA_TREV la violenza non scade mai. MAI!	0	0	0
3614	Lezioni da nessuno. Questo finto perbenismo è ridicolo. Ma che cazzo di male c'è a dire il mio pensiero? Voi siete malati. Capisco se dicessi Rino è un coglione o altro..ma porca troia io non l'ho mai detto..critico alcune scelte e basta. E non ho mai detto spero vada via..anzi.	0	0	0
3615	E forse già mi pacca ed è il terzo giorno che sto col cuore in gola e con tutto in sospeso perché meglio parlarne dal vivo, ma stai tranquilla ?" SI MA NON PUOI LASCIARE LE PERSONE COSÌ, A STO PUNTO DAMMI UN'IDEA DI COSA POTREBBE SUCCEDERE io sto male figa"	0	0	0
3616	#CrotoneJuve stamattina riesco ad essere lucida e meno emotiva infatti porca miseriaccia lurida buttati 3 punti cazzarola schifosa	0	0	0
3617	@v3gas INSENSIBILE❤️NON PUOI VENIRE QUA E DARE DELLE TROIE SENZA CONOSCERE LA STORIA. SENZA GUARDARE I TWEET PRECEDENTI SENZA SAPERE CHI SIAMO. HAI UN BIDONE DELL’IMMONDIZIA AL POSTO DEL CUORE. FORSE DOVRESTI STARE A CASA A GUARDARTI SERIE TV E MANGIARE F	0	0	0
3618	@Gianlu_Sir E che cazzo saranno mesi che me lo vedo spuntare in TL 10 volte al giorno...+FIGA e - CASA DEL PAPEL grazie	0	0	0
3619	@Deborah_Juve Ahahahah detto da chi l’ha assaggiata. E da chi durante la settimana senza le scansatrici e/o arbitri amici....va be ma che cazzo perdo tempo con sta gentaglia. Porca troia hanno anche il coraggio di parlare anche quest’anno il triplete lo f	0	0	0
3620	PORCA PUTTANA MA CHE CAZZO È STO LIMIT DI MERDA IO VI APPENDO TUTTI VAFFANCULO	0	0	0
3621	Ma #Salvini lo sa? È putiniano o puttanone? https://t.co/yLwFzhOYSW	0	0	0
3622	io capisco che non sia un'ora consona per dormire ma se vedi che sto dormendo, e si vede perché sono sdraiata sul letto con le coperte e gli occhi chiusi, cerca di fare un minimo silenzio che cazzo sbatti porte e sacchetti e borse ma porca puttana l'educazione e il rispetto	0	0	0
3623	@claudioamen63 La terza carica dello stato era lì per una marchetta fatta al precedente governo illegittimoUna lurida cagna razzista con gli ITALIANI	0	0	0
3624	@klu85 @egoantonne @lauraboldrini @FedeAngeli A giudicare dal suo profilo la cosa più importante che abbia fatto è farsi bloccare su Twitter da Asia Argento.Cerca di capirlo.	0	0	0
3625	RT @lucaisnardi: Meglio che non parlo più stasera perché insulto tutto ciò che esiste....buonanotte porca di quella troia lurida.......SIAM…	0	0	0
3626	OHBPOTCO DIO IO NON TESPIRO CIAOAMORE MI SEI MANCATO TANTISSIMO OH PORCA PUTTANA EVA LURIDAMI SENTO MALISSIMO FJDKNDSKNGKFMTKFMGFK TI AMO TI AMO TI AMO ODDIO SANTO NON RESPIRO https://t.co/esGm0B4Y2D	0	0	0
3627	Una parte di me pensa “vecchia sti ca, ma sei fortunata a non avere un pene, sennò a quest’ora l’avevi talmente consumato che c’avevi un pocky”E l’altra parte sta ancora urlando un rosario di luridate che eviterò di riportare.Porca puttana. https://t.co/qk6nIQQqSs	0	0	0
3628	@mindtapes Io ne ho uno che ogni tanto ciao,come va?" e figa...ma che cazzo di esordio è?! Ahhahahha!!!"	0	0	0
3629	CHE CAZZO GA MA TU STAI SCHERZNADO PORCA TROIA TI AMMAZZO MA OH MA TI SEMBRA IL CASO COSÌ DAL NILLA VAFFANCULO https://t.co/0jxXzV4Qr7	0	0	0
3630	RAGA MA CHE CAZZO STA SUCCEDENDO OGGI DIO MAIALINO:-yoongi e jin postano selca-trovo il mio ultimate - jackson nuova canzone- taemin fotoMA PORCA TROIA NON MI VOLETE SANA DI MENTE	0	0	0
3631	Sto leggendo quel libro in cui Philip Roth parla sempre di cazzi, palle, sperma, figa, mestruo e di quanto odia la sua famiglia https://t.co/QCV1guCiYw	0	0	0
3632	@cmdotcom @ruiu19 @ruiu19 Sei solo una LURIDA CAGNA! Tu e i 250 milioni!! Intanto con le cessioni sono 160 milioni e spalmati in tre anni, per cui poco più di 50 milioni di euro a stagione! Ricordo che se prendevamo 4 giocatori forti e basta, poi se c'era	0	0	0
3633	MA PORCA TROIA MI CALCOLI CHE CAZZO @AWSTEN https://t.co/vVZE1azyM7	0	0	0
3634	Perchè è un po' come me. Tutte quelle volte in cui è stato preso a schiaffi in faccia dalla vita, tutte quelle cose schifose che scrivono su di lui, le legge. E fanno male. Io non voglio che stia male. Gli auguro tutta la felicità di questo mondo, gli auguro momenti felici	0	0	0
3635	@AsiaArgento ciao Asia leggo su liberoquotidiano (on line) :Asia Argento, la lezione di Isabella Rossellini etc". Che ne pensi? Cari Saluti"	0	0	0
3636	CHE CAZZO MA IO NON PENSAVO CI TOGLIESSE PUNTI https://t.co/NjwvzNqCfl	0	0	0
3637	Si ma allora che cazzo vuole porca puttana mi sto incazzando	0	0	0
3638	@Ruttosporc Cioè.. perché crozza ha sfanculato il marocchino lì..?!?  Figa che sfigati	0	0	0
3639	@Guidorizzi82 @sdrughi @GinoGinopinto64 @Isabella___xx I tuoi amichetti mi hanno spesso dato della troia della succhia cazzi, mi hanno augurato la morte e tu hai pure io coraggio di parlare ?? Dai levati dal cazzo su	0	0	0
3640	@anna_salvaje Trattasi di una lurida supremazia maschile. Il sesso ha tante sfaccettature, seppur senza amore non fa male a nessuno.  Lo stupro invece è un indelebile tatuaggio dell anima che la persona si porterà addosso a vIta!	0	0	0
3641	@jeandeIarge almeno non ti chiamano figa di legno scusa	0	0	0
3642	sorella adolescente che ogni cazzo di mattina urla e si dispera, io non so che cazzo abbia ma sicuro non sta bene, capisco l’adolescenza, i suoi problemi ma non può far sempre ste scene porca puttana	0	0	0
3643	@MAUMAU_1976 Per rispettare una certa progressione nell'insulto, nell'ordine ti direi: ateo, arricchito, culone e succhiacazzi #lelegante	0	0	0
3644	È UNA VESPA E IO SONO ALLERGICA CHE CAZZO TROIA BERTA BESTIE DI SATANA CHE COSA VOLETE DA ME ANDATE VIA	0	0	0
3645	Trasgressione non vuol dire Puttanone eh... #Uominiedonne	0	0	0
3646	@jason05_ @Ster317 Avevo letto puttanone	0	0	0
3647	A volte ripenso alla voce off della pubblicità di Golden Lady che diceva “Come un puttanone” e mi chiedo se non fossi sotto effetto di sostanze psicotrope senza saperlo.	0	0	0
3648	L'ex ministro Mario Landolfi prende a schiaffi l'inviato di Giletti [VIDEO] https://t.co/lUyAAgjqLn ok se ne sono andati a puttane tutti i vitalizzi!  ci sono azioni che possono essere soltanto a responsabiità personale	0	0	0
3649	#GF15 Fra tutte preferisco Alessia, potrebbe tirarsela di più, poteva scoprirsi di più come le altre, maha optato per un outfit meno da puttanone e un balletto meno provocante.	0	0	0
3650	@InguaribilAcida Mannaggia la puttana! e scusa il torpiloquio ma tanto ho visto che non ti scandalizzi ??	0	0	0
3651	I cazzi vostri della vita reale lasciateli fuori da tuider puttana la.madonna. Ma guarda che cazzo mi fate scrivere.	0	0	0
3652	Porca puttana che cazzo vuol dire che è morto Avicii è un brutto scherzo che cazzo state dicendo	0	0	0
3653	Ma che cazzo sta succedendo porca troia ma seriamente	0	0	0
3654	Non mi faceva twittare, figlio di puttana che cazzo fai?	0	0	0
3655	che cazzo vuol dire che è morto Avicii porca troia	0	0	0
3656	@ioTatinoeArgo Sei sciccccc tu....anche quanto fai il puttanone	0	0	0
3657	Throw back a quando non so come il mio iMessage era collegato a quello di mia mamma e le arrivò il messaggio di una mia vecchia amica che diceva letteralmente “LUIGI BRUTTA TROIA!”	0	0	0
3658	Mia mamma sta malissimo porca troia voglio morire	0	0	0
3659	È SCOMPARSO UN RAGAZZO DI SOLI 28 ANNI CHE CAZZO VE NE FREGA DE ADESSO SONO TUTTI SUOI FAN O MENO MA PORCA TROIA USATE IL CERVELLO	0	0	0
3660	Ma che cazzo dite che è morto Avicii porca la puttana l’ho appena saputo	0	0	0
3661	@MarioMandzukic9 Mario perché mi piace la figa se no ti scoperei! !!	0	0	0
3662	Rega che schifo le feste porca troia VOGLIO ANDARE A CASA A DORMIREEEEEEEEEEEEEE	0	0	0
3663	@meb Patetica... Di' la verità... Ma che cazzo te ne frega a te della squadra hokey di Bolzano? Una beata mazza! #svp#gigliofracico#MaiPiuPD	0	0	0
3664	@morettipaolo Ho avuto il buon senso di sfruttare la bolla immobiliare e, di una casa abbastanza schifosa, ne ho ricavate due normali, ma ora stanno perdendo molto valore. Saranno la mia pensione perché io non ne avrò una ufficiale, avendola spezzettata o	0	0	0
3665	figa mia mamma non sa come si arriva alla mia scuola e la devo accompagnare. ma siamo seri?	0	0	0
3666	PULENDO LA TAZZA DEL WATER, OGGI MI SONO ACCORTO CHE BERLUSCONI È TORNATO A GALLEGGIARE!Questa è la considerazione che si è guadagnato Berlusconi nel Paese di Angela Merkel, definita da lui: la “Culona Inchiavabile”. https://t.co/Fy2OHbsFBf	0	0	0
3667	Sono stata soprannominata più volte una, testuali parole, figa di legno: SCUSATE SE MI FATE CAGARE E NON LA DO A CANI E PORCI	0	0	0
3668	‘Hai la mamma puttana’‘Che troione’‘Che puttanone’‘Che zoccola’‘Troia’‘Puttana’‘Figlio di puttana’‘Donnacce’‘Donnette’‘Donnetta da due soldi’Sono insulti sessisti.Nauseata. Sono nauseata.Dovete finirla.	0	0	0
3669	La schifosa,ignobile,indegna,lurida, squallida, “vignetta” di Giannelli sul @Corriere di oggi. Inaccettabile https://t.co/yBg8LJ5JrZ	0	0	0
3670	@ilberrettonero Ma se stai li da massimo due settimane, manco hai giocato semifinali e finali ma che cazzo parli berreeee. Vai ad accompagnare @Deejay_Manu98 a puttane	0	0	0
3671	I was not even good enough to be raped" se non sei sottomessa come il patriarcato impone non sei degna di essere vittima ma te la sei cercata. Grazie @AsiaArgento per la tua forza #MeToo #slaypatriarchy https://t.co/qMglkaqlQC"	0	0	0
3672	@andreastabene_ AHAHAHAHAHAHAHAHAHAHAHAH puttanone in cerca di soldi e potere.	0	0	0
3673	Perché nn mettono un tappo normale nelle bottiglie da the invece di sto coso enorme da pompinara che se non faccio attenzione me sbrodolo. #odio #principessa#thefreddo	0	0	0
3674	del mondo e porca puttana sono libera di avere I MIEI gusti soggettivi ed essere innamorata dei Queen o dei Black Sabbath, avere come sogno quello di un concerto di Beyoncé ma comunque ascoltarmi in macchina Tedua o Ghali o che ne so Benji e Fede A VOI CHE CAZZO FREGA	0	0	0
3675	@myubari Ma che cazzo di problemi ha la gentePOI MATTONIPorca puttana ma dico io	0	0	0
3676	“ah la faccia da pompinara” scherziamo? ma come vi permettete a dirle delle cose così sconce #Amici17 https://t.co/RxZ5dNDEfk	0	0	0
3677	@soemiade Lasciamo stare Asia Argento che fa cagare, questi appelli sono strumentali, è come se quando un partner italiano ammazza la sua" donna, i musulmani ci chiedessero di prendere posizione. Io li manderei a cagare. Lo stesso posto dove purtroppo dev	0	0	0
3678	dire ad emma che è una “pompinara” non sta ne in cielo, ne in terra ma come cazzo vi permettete stro*** #Amici17	0	0	0
3679	@serracchiani @pdnetwork Ma che cazzo dici?	0	0	0
3680	@meb ma che cazzo stai dicendo.....!!!	0	0	0
3681	Se poi provo a dire qualcosa sull’arbitro arrivano i figli di puttana moralisti a dire che dobbiamo stare zitti che è colpa nostra! Cagatevi in mano e prendetevi a schiaffi porco Dio, ogni volta con questi è così! TAGLIAVENTO PEZZO DI MERDA #SpalRoma	0	0	0
3682	@soemiade Lasciamo stare Asia Argento che fa cagare, questi appelli mi lasciano un po' freddo. È come se quando un partner italiano ammazza la sua" donna un musulmano venisse a chiedermi di prendere posizione.Lo manderei a cagare. Come purtroppo in questo	0	0	0
3683	@BebeRussle @zaynmalik Non era intenzionato, mi è uscito! Fatto sta che voglio vedere che cazzo ha combinato Zayn e perché questa storia non la serva quasi nessuno e porca puttana una serie sui 1D ! @zaynmalik  ti tartasserò fino alla fine dei miei giorni	0	0	0
3684	@wtunicorn @bettericardi Ma che cazzo vuoi porca troia	0	0	0
3685	Sì ma porca troia, ti sto cazzo dicendo che ho l'ansia, che ho bisogno di aiuto, MA EHY MANDAMI PURE IN POSTI DOVE PIUTTOSTO MI CALO CANDEGGINA IN GOLA PIUTTOSTO CHE ANDARE	0	0	0
3686	A noi ci cercano a Cagliari e A LAZIO"..."A LAZIO"...ma porca troia che cazzo di disagio. ??? https://t.co/bFGaAgPJpG"	0	0	0
3687	@lizitika17 comunque non sei culona	0	0	0
3688	@jup1897 @Superfly_Video Ma perché cazzo lascia fuori sempre Douglas costa porca di quella puttana maiala	0	0	0
3689	@moschettopres @_Fartzilla @lauraboldrini Mi fa vergognare di appartenere al genere femminile. Lei e Asia Argento.	0	0	0
3690	sono incazzata e mi sto riguardando le premiazioni. okay.1. mi sono rotta il cazzo dell'australia CHE CAZZO CI FA ALL'EUROVISION2. san marino non smette mai di cagare il cazzo3. porca puttana(due anni)	0	0	0
3691	MA CHE PROVA E'MA PORCA TROIAMA CHE CAZZO FATEVI PERDONO SOLO PER SEBASTIAN#AMICI17	0	0	0
3692	LUCA TOMMASSINI MA CHE CAZZO TI DICE IL CERVELLO, IO SONO INDIGNATA, ORA ESCE SICURO ZIC, PORCA PUTTANA #Amici17	0	0	0
3693	Perche cazzo vi prendete i cani grossi se poi uscite tutta sera e li lasciate in casa da soli e piangono e abbaiano e la gente vuole dormire porca troia	0	0	0
3694	Madonna che sogno schifoso Che schifoCristoChe cazzo c'ho di sbagliato nel cervello porca troia	0	0	0
3695	@tom_longobardi @italiano201415 @lauraboldrini Nel mondo che vorrei la Boldrini dovrebbe riguardare questa foto allo stesso modo in cui Asia Argento farebbe con quella in cui slinguazza il dobermann.	0	0	0
3696	mia mamma che ma esci con l'ombelico di fuori come una puttana? Poi a giugno cosa fai?" La mia è una maglia nera a maniche lunghe che fa vedere un po' di pancia perché i jeans non sono a vita altaBello il femminismo mi dicevano"	0	0	0
3697	@lauraboldrini Vi riempite di paroloni su leggi che nessuno ha letto fino in fondo. Attaccate sempre la stessa persona. Mi chiedo ma perché cazzo la seguite se vi sta sulle balle? Io non seguo @matteosalvinimi perché secondo me spara una mare si cazzate. 	0	0	0
3698	certi ragazzi fanno davvero schifo, si vantando dicendo w la figa" o "Ti sbatterei qui sul tavolo", riportatemi al 1300 quando ci si innamorava  per il  cuor nobile."	0	0	0
3699	@stanzaselvaggia Speriamo di no a casa anche akasc non lo sopporto il ragazzino troppo falso	0	0	0
3700	@acmilan MA CHE CAZZO AVETE ANCORA DA PUBBLICARE PEZZI DI MERDA? MA VERGOGNATEVI INVECE DI RINGRAZIARE CHE NON MERITATE ALTRO CHE UNO STADIO DESERTO! INDEGNI FIGLI DI PUTTANA. SE VOLETE SCUSARVI DAVVERO, DIMETTETEVI TUTTI DAL PRIMO ALL'ULTIMO CHE HANNO MA	0	0	0
3701	RT @popolorossoner: @acmilan MA CHE CAZZO AVETE ANCORA DA PUBBLICARE PEZZI DI MERDA? MA VERGOGNATEVI INVECE DI RINGRAZIARE CHE NON MERITATE…	0	0	0
3702	@AsiaArgento https://t.co/31AN8q8hai In Italia non devono più esserci discriminazioni! Ti prego Asia Argento accogli il mio appello! Serena	0	0	0
3703	@lauraboldrini La stessa cultura alla quale TU ti sei sottomessa quando hai indossato il velo per rispetto""	0	0	0
3704	@SimoTarantino CAZZO DOVETE VINCERE OGGI CAZZO ALTRIMENTI E' INUTILE SETTIMANA PROSSIMA FORZA INTER DA UN NAPOLISTA CHE CAZZO CI VUOLE A FARE UN CAZZO DI GOL PORCA PUTTANA	0	0	0
3705	@lorenzogemi @bakerstreetgurl @danieldera0422 @tom_longobardi @lauraboldrini Tirano fuori tristi fatti di cronaca compiuti da vigliacchi assassini, quando in certi paesi, la donna è sottomessa e senza diritti, giustificato da un intero stato islamico! Olt	0	0	0
3706	#ChievoInter che cazzo vede in santon che io non vedo , ma porca troia manco in panchina dovrebbe stare	0	0	0
3707	@lauraboldrini Ma se è oscurantista e retrogada perché ti SEI SOTTOMESSA ti piacciono tanto e li vuoi a milioni a casa NOSTRA? https://t.co/oNIKk5Sv5d	0	0	0
3708	#ungiornoinpretura e comunque, sentir dire da una suora mia mamma è una figlia di puttana e se vuoi sapere si chiama GioCulo", davanti alla madre in questione, è stata una scena di un imbarazzo pazzesco."	0	0	0
3709	Siete dei falsi, che cazzo di nervoso. https://t.co/LYfqHYgF0P	0	0	0
3710	@bettyboop2427 @danieldera0422 @tom_longobardi @lauraboldrini Nell’attesa di sapere chi sono queste “altre donne”, eccone un’altra notoriamente sottomessa https://t.co/mtLldgV2ne	0	0	0
3711	Corrado non bestemmiare Corrado non bestemmiare Corrado non bestemmiareMANNAGGIA QUELLA PUTTANA DI EVA CHE CAZZO HA QUESTO NEL CERVELLO LA PASTA ABRASIVA https://t.co/CeSZ0dfcw8	0	0	0
3712	ma porca troia ho scoperto che mia mamma ha fatto le foto al libricino in cui sono scritte tutte le password etc MA I CAZZI TUOI NO	0	0	0
3713	Comunque raga a causa di alcuni problemi che ho avuto e del fatto che ho messo su peso sono diventata quasi una tettona, wow	0	0	0
3714	@adrianobusolin @marturano51sm @02giugno che cazzo vi dicevo..Si potrà riprendermi ste soldi ..In qualche modo non sono i suoi p. Puttana. .	0	0	0
3715	Si è fatto male dopo 1' ma porca puttana che sfiga #Chiello	0	0	0
3716	@peachtaekookie @elamadonnna @BLVRRYTAE @diojungcock @serenasvlog @teabeforeguys @_natssXx_ @lollarx_ Ma non mi ti inculo	0	0	0
3717	Dybala sembra si annoi come me con una figa di legno, Asamoah invece è proprio di legno, è Pinocchio, sai com’è contento il Geppetto che lo aspetta in Ghana? #JuveNapoli	0	0	0
